00_data/pics/20180324/11/CAM-01_2018032411001521856809.jpg,2,277,292,374,395,209,399,518,477
00_data/pics/20180324/11/CAM-01_2018032411001521856825.jpg,2,276,292,373,396,211,399,517,477
00_data/pics/20180324/11/CAM-01_2018032411001521856838.jpg,2,276,293,373,395,217,400,518,477
00_data/pics/20180324/11/CAM-01_2018032411001521856852.jpg,2,278,292,373,395,212,401,524,476
00_data/pics/20180324/11/CAM-01_2018032411011521856866.jpg,2,276,292,374,395,215,401,526,477
00_data/pics/20180324/11/CAM-01_2018032411011521856880.jpg,2,278,292,374,396,213,401,525,477
00_data/pics/20180324/11/CAM-01_2018032411011521856893.jpg,2,277,293,371,395,210,400,520,476
00_data/pics/20180324/11/CAM-01_2018032411011521856907.jpg,1,215,400,520,476
00_data/pics/20180324/11/CAM-01_2018032411021521856921.jpg,1,204,401,527,477
00_data/pics/20180324/11/CAM-01_2018032411021521856935.jpg,1,209,400,525,477
00_data/pics/20180324/11/CAM-01_2018032411021521856949.jpg,1,210,399,529,479
00_data/pics/20180324/11/CAM-01_2018032411021521856963.jpg,1,214,398,523,479
00_data/pics/20180324/11/CAM-01_2018032411021521856977.jpg,1,205,399,519,477
00_data/pics/20180324/11/CAM-01_2018032411031521856992.jpg,2,268,288,357,399,211,398,525,478
00_data/pics/20180324/11/CAM-01_2018032411031521857006.jpg,2,210,398,520,477,277,291,374,397
00_data/pics/20180324/11/CAM-01_2018032411031521857020.jpg,2,278,292,373,397,216,397,516,478
00_data/pics/20180324/11/CAM-01_2018032411031521857033.jpg,2,279,291,372,397,210,398,516,477
00_data/pics/20180324/11/CAM-01_2018032411041521857047.jpg,1,219,397,533,478
00_data/pics/20180324/11/CAM-01_2018032411041521857060.jpg,1,204,397,516,477
00_data/pics/20180324/11/CAM-01_2018032411041521857075.jpg,1,215,401,510,475
00_data/pics/20180324/11/CAM-01_2018032411041521857089.jpg,1,211,397,517,478
00_data/pics/20180324/11/CAM-01_2018032411051521857104.jpg,2,207,397,521,479,240,289,399,406
00_data/pics/20180324/11/CAM-01_2018032411051521857118.jpg,3,279,291,369,398,207,400,518,478,270,291,357,399
00_data/pics/20180324/11/CAM-01_2018032411051521857132.jpg,2,271,291,357,398,212,399,517,478
00_data/pics/20180324/11/CAM-01_2018032411051521857146.jpg,3,277,291,372,397,215,397,512,477,267,291,358,399
00_data/pics/20180324/11/CAM-01_2018032411051521857159.jpg,1,211,400,515,477
00_data/pics/20180324/11/CAM-01_2018032411061521857173.jpg,1,210,399,513,478
00_data/pics/20180324/11/CAM-01_2018032411061521857186.jpg,1,207,399,516,478
00_data/pics/20180324/11/CAM-01_2018032411061521857201.jpg,1,212,395,514,479
00_data/pics/20180324/11/CAM-01_2018032411061521857215.jpg,2,259,295,364,397,219,392,511,479
00_data/pics/20180324/11/CAM-01_2018032411071521857228.jpg,2,254,290,389,406,222,392,511,479
00_data/pics/20180324/11/CAM-01_2018032411071521857242.jpg,2,265,293,357,397,220,391,513,480
00_data/pics/20180324/11/CAM-01_2018032411071521857256.jpg,1,221,393,511,479
00_data/pics/20180324/11/CAM-01_2018032411071521857270.jpg,2,269,292,358,399,223,393,511,479
00_data/pics/20180324/11/CAM-01_2018032411081521857284.jpg,1,220,391,506,480
00_data/pics/20180324/11/CAM-01_2018032411081521857298.jpg,1,219,395,509,478
00_data/pics/20180324/11/CAM-01_2018032411081521857313.jpg,1,227,387,508,480
00_data/pics/20180324/11/CAM-01_2018032411081521857327.jpg,1,224,393,508,479
00_data/pics/20180324/11/CAM-01_2018032411091521857340.jpg,1,239,393,517,480
00_data/pics/20180324/11/CAM-01_2018032411091521857354.jpg,2,203,401,528,479,246,292,396,410
00_data/pics/20180324/11/CAM-01_2018032411091521857368.jpg,2,211,401,516,479,251,293,394,408
00_data/pics/20180324/11/CAM-01_2018032411091521857382.jpg,1,206,410,523,479
00_data/pics/20180324/11/CAM-01_2018032411091521857395.jpg,1,197,410,531,479
00_data/pics/20180324/11/CAM-01_2018032411101521857410.jpg,2,207,402,525,478,248,294,393,409
00_data/pics/20180324/11/CAM-01_2018032411101521857423.jpg,1,211,401,526,479
00_data/pics/20180324/11/CAM-01_2018032411101521857438.jpg,1,210,396,525,480
00_data/pics/20180324/11/CAM-01_2018032411101521857452.jpg,1,202,398,531,480
00_data/pics/20180324/11/CAM-01_2018032411111521857465.jpg,1,200,401,530,479
00_data/pics/20180324/11/CAM-01_2018032411111521857479.jpg,1,206,394,526,480
00_data/pics/20180324/11/CAM-01_2018032411111521857494.jpg,2,189,408,533,480,192,397,531,480
00_data/pics/20180324/11/CAM-01_2018032411111521857508.jpg,1,201,396,527,480
00_data/pics/20180324/11/CAM-01_2018032411121521857521.jpg,1,199,398,532,480
00_data/pics/20180324/11/CAM-01_2018032411121521857535.jpg,1,197,399,523,480
00_data/pics/20180324/11/CAM-01_2018032411121521857549.jpg,1,199,398,530,480
