00_data/pics/20180323/01/CAM-01_2018032301001521734401.jpg,2,210,337,634,480,210,324,635,477
00_data/pics/20180323/01/CAM-01_2018032301001521734414.jpg,2,85,314,640,480,200,324,640,477
00_data/pics/20180323/01/CAM-01_2018032301001521734427.jpg,1,207,336,631,480
00_data/pics/20180323/01/CAM-01_2018032301001521734440.jpg,1,191,341,640,480
00_data/pics/20180323/01/CAM-01_2018032301001521734453.jpg,1,198,336,638,480
00_data/pics/20180323/01/CAM-01_2018032301011521734466.jpg,1,203,339,637,480
00_data/pics/20180323/01/CAM-01_2018032301011521734479.jpg,1,197,339,636,480
00_data/pics/20180323/01/CAM-01_2018032301011521734505.jpg,2,203,337,636,480,145,341,616,480
00_data/pics/20180323/01/CAM-01_2018032301021521734520.jpg,1,206,306,628,480
00_data/pics/20180323/01/CAM-01_2018032301021521734533.jpg,1,206,323,634,479
00_data/pics/20180323/01/CAM-01_2018032301021521734546.jpg,1,200,339,635,480
00_data/pics/20180323/01/CAM-01_2018032301021521734561.jpg,1,209,316,627,480
00_data/pics/20180323/01/CAM-01_2018032301031521734600.jpg,1,196,337,635,480
00_data/pics/20180323/01/CAM-01_2018032301031521734626.jpg,3,166,339,584,480,156,326,594,477,212,330,615,473
00_data/pics/20180323/01/CAM-01_2018032301041521734640.jpg,1,190,382,561,478
00_data/pics/20180323/01/CAM-01_2018032301041521734666.jpg,1,257,246,466,446
00_data/pics/20180323/01/CAM-01_2018032301041521734679.jpg,1,230,245,427,364
00_data/pics/20180323/01/CAM-01_2018032301041521734692.jpg,1,223,247,421,375
00_data/pics/20180323/01/CAM-01_2018032301051521734706.jpg,1,229,246,426,377
00_data/pics/20180323/01/CAM-01_2018032301051521734719.jpg,1,221,241,422,370
00_data/pics/20180323/01/CAM-01_2018032301051521734746.jpg,1,210,247,420,376
00_data/pics/20180323/01/CAM-01_2018032301051521734759.jpg,1,209,241,449,400
00_data/pics/20180323/01/CAM-01_2018032301061521734773.jpg,1,221,243,397,410
00_data/pics/20180323/01/CAM-01_2018032301061521734786.jpg,1,221,249,436,374
00_data/pics/20180323/01/CAM-01_2018032301061521734813.jpg,1,222,248,408,382
00_data/pics/20180323/01/CAM-01_2018032301071521734826.jpg,1,219,247,406,387
00_data/pics/20180323/01/CAM-01_2018032301071521734852.jpg,1,222,249,412,374
00_data/pics/20180323/01/CAM-01_2018032301071521734878.jpg,2,214,242,406,433,216,239,393,418
00_data/pics/20180323/01/CAM-01_2018032301081521734891.jpg,1,221,251,411,377
00_data/pics/20180323/01/CAM-01_2018032301081521734904.jpg,2,227,250,417,379,212,239,441,399
00_data/pics/20180323/01/CAM-01_2018032301081521734919.jpg,1,224,249,418,373
00_data/pics/20180323/01/CAM-01_2018032301081521734932.jpg,1,224,248,415,376
00_data/pics/20180323/01/CAM-01_2018032301091521734959.jpg,1,205,244,545,399
00_data/pics/20180323/01/CAM-01_2018032301091521734972.jpg,2,241,253,461,376,217,244,448,403
00_data/pics/20180323/01/CAM-01_2018032301091521734985.jpg,1,226,248,411,373
00_data/pics/20180323/01/CAM-01_2018032301091521734998.jpg,2,0,425,53,477,224,250,419,377
00_data/pics/20180323/01/CAM-01_2018032301101521735025.jpg,1,227,247,405,380
00_data/pics/20180323/01/CAM-01_2018032301101521735039.jpg,1,224,248,421,377
00_data/pics/20180323/01/CAM-01_2018032301111521735078.jpg,1,225,248,411,373
00_data/pics/20180323/01/CAM-01_2018032301111521735091.jpg,1,223,245,380,402
00_data/pics/20180323/01/CAM-01_2018032301121521735131.jpg,1,220,252,437,380
00_data/pics/20180323/01/CAM-01_2018032301121521735144.jpg,2,223,248,420,380,209,241,441,398
00_data/pics/20180323/01/CAM-01_2018032301121521735157.jpg,1,221,267,488,367
00_data/pics/20180323/01/CAM-01_2018032301121521735170.jpg,1,215,253,485,400
00_data/pics/20180323/01/CAM-01_2018032301131521735183.jpg,1,217,267,494,354
00_data/pics/20180323/01/CAM-01_2018032301131521735197.jpg,2,222,263,476,380,208,259,467,383
