00_data/pics/20180322/00/CAM-01_2018032200001521644405.jpg,1,411,188,607,391
00_data/pics/20180322/00/CAM-01_2018032200001521644418.jpg,1,414,203,607,397
00_data/pics/20180322/00/CAM-01_2018032200001521644431.jpg,2,411,202,589,399,401,200,573,402
00_data/pics/20180322/00/CAM-01_2018032200001521644444.jpg,1,412,208,599,395
00_data/pics/20180322/00/CAM-01_2018032200001521644457.jpg,2,407,188,565,409,413,188,561,393
00_data/pics/20180322/00/CAM-01_2018032200011521644471.jpg,3,415,195,596,401,414,187,594,391,391,183,585,397
00_data/pics/20180322/00/CAM-01_2018032200011521644484.jpg,1,411,193,605,385
00_data/pics/20180322/00/CAM-01_2018032200011521644498.jpg,3,371,215,587,390,384,213,609,393,372,202,587,379
00_data/pics/20180322/00/CAM-01_2018032200011521644511.jpg,2,345,215,603,385,354,221,601,349
00_data/pics/20180322/00/CAM-01_2018032200021521644525.jpg,2,335,222,606,385,339,211,605,372
00_data/pics/20180322/00/CAM-01_2018032200021521644538.jpg,2,342,227,607,382,348,212,603,372
00_data/pics/20180322/00/CAM-01_2018032200021521644551.jpg,2,352,224,602,383,353,207,601,375
00_data/pics/20180322/00/CAM-01_2018032200021521644564.jpg,2,347,220,598,385,352,208,596,374
00_data/pics/20180322/00/CAM-01_2018032200021521644577.jpg,3,346,224,609,383,349,213,607,371,370,221,623,388
00_data/pics/20180322/00/CAM-01_2018032200031521644590.jpg,2,351,222,606,384,357,223,604,357
00_data/pics/20180322/00/CAM-01_2018032200031521644603.jpg,1,367,213,543,366
00_data/pics/20180322/00/CAM-01_2018032200031521644616.jpg,2,339,226,614,384,368,221,626,390
00_data/pics/20180322/00/CAM-01_2018032200031521644629.jpg,1,283,215,562,387
00_data/pics/20180322/00/CAM-01_2018032200041521644642.jpg,2,326,222,543,392,348,221,553,390
00_data/pics/20180322/00/CAM-01_2018032200041521644655.jpg,2,349,212,554,393,314,197,553,387
00_data/pics/20180322/00/CAM-01_2018032200041521644668.jpg,3,402,212,592,368,399,204,596,375,392,195,583,384
00_data/pics/20180322/00/CAM-01_2018032200041521644681.jpg,3,390,215,577,391,395,214,577,370,401,218,572,381
00_data/pics/20180322/00/CAM-01_2018032200041521644695.jpg,2,387,224,616,357,386,222,625,381
00_data/pics/20180322/00/CAM-01_2018032200051521644708.jpg,2,376,217,574,400,382,223,569,380
00_data/pics/20180322/00/CAM-01_2018032200051521644721.jpg,3,378,217,583,402,376,197,581,384,385,225,576,378
00_data/pics/20180322/00/CAM-01_2018032200051521644734.jpg,2,379,217,579,411,387,227,571,382
00_data/pics/20180322/00/CAM-01_2018032200051521644747.jpg,2,399,221,595,411,389,219,576,409
00_data/pics/20180322/00/CAM-01_2018032200061521644760.jpg,1,359,215,593,408
00_data/pics/20180322/00/CAM-01_2018032200061521644773.jpg,2,368,213,589,404,370,200,586,380
00_data/pics/20180322/00/CAM-01_2018032200061521644786.jpg,1,370,206,582,406
00_data/pics/20180322/00/CAM-01_2018032200061521644799.jpg,1,371,207,586,405
00_data/pics/20180322/00/CAM-01_2018032200061521644812.jpg,1,373,205,582,405
00_data/pics/20180322/00/CAM-01_2018032200071521644825.jpg,1,377,206,583,404
00_data/pics/20180322/00/CAM-01_2018032200071521644838.jpg,3,379,206,583,403,376,193,582,385,398,207,599,410
