00_data/pics/20180325/12/CAM-01_2018032512001521946811.jpg,3,393,127,413,177,82,347,475,475,439,195,614,345
00_data/pics/20180325/12/CAM-01_2018032512001521946826.jpg,2,84,345,479,475,382,197,571,339
00_data/pics/20180325/12/CAM-01_2018032512001521946840.jpg,3,501,116,529,197,80,346,479,475,381,188,566,339
00_data/pics/20180325/12/CAM-01_2018032512001521946854.jpg,3,203,210,252,321,150,339,468,478,384,206,560,343
00_data/pics/20180325/12/CAM-01_2018032512011521946869.jpg,3,239,94,284,225,290,217,514,385,85,342,478,477
00_data/pics/20180325/12/CAM-01_2018032512011521946884.jpg,2,135,341,476,478,310,219,545,385
00_data/pics/20180325/12/CAM-01_2018032512011521946899.jpg,3,231,177,272,239,210,331,552,475,260,223,462,354
00_data/pics/20180325/12/CAM-01_2018032512011521946913.jpg,3,386,134,412,185,255,193,421,343,218,337,553,480
00_data/pics/20180325/12/CAM-01_2018032512021521946926.jpg,2,295,201,422,331,293,205,429,333
00_data/pics/20180325/12/CAM-01_2018032512021521946941.jpg,1,269,224,447,335
00_data/pics/20180325/12/CAM-01_2018032512021521946955.jpg,1,200,207,369,351
00_data/pics/20180325/12/CAM-01_2018032512021521946970.jpg,3,261,210,368,334,258,206,370,391,257,207,369,371
00_data/pics/20180325/12/CAM-01_2018032512031521946983.jpg,1,185,211,369,397
00_data/pics/20180325/12/CAM-01_2018032512031521946999.jpg,2,310,259,611,438,258,260,603,436
00_data/pics/20180325/12/CAM-01_2018032512031521947014.jpg,2,311,260,609,444,313,241,607,411
00_data/pics/20180325/12/CAM-01_2018032512031521947028.jpg,1,312,245,595,445
00_data/pics/20180325/12/CAM-01_2018032512041521947042.jpg,2,308,261,604,439,274,262,590,437
00_data/pics/20180325/12/CAM-01_2018032512041521947057.jpg,1,306,251,596,445
00_data/pics/20180325/12/CAM-01_2018032512041521947073.jpg,1,312,254,607,449
00_data/pics/20180325/12/CAM-01_2018032512041521947087.jpg,2,257,254,596,449,315,252,604,449
00_data/pics/20180325/12/CAM-01_2018032512051521947101.jpg,1,309,256,609,447
00_data/pics/20180325/12/CAM-01_2018032512051521947116.jpg,2,315,254,606,452,269,256,597,449
00_data/pics/20180325/12/CAM-01_2018032512051521947130.jpg,2,337,244,601,432,333,236,606,409
00_data/pics/20180325/12/CAM-01_2018032512051521947145.jpg,1,425,201,601,402
00_data/pics/20180325/12/CAM-01_2018032512051521947159.jpg,1,452,192,612,351
